image_id,healthy,multiple_diseases,rust,scab
Test_839,4.0384457e-06,1.3663612e-06,0.99999464,1.2236283e-08
Test_840,8.6828145e-09,2.0874903e-10,1.0,8.099433e-13
Test_841,0.0041077933,0.0042222836,0.00022716694,0.99144274
Test_842,0.9993229,0.00052481727,7.0603426e-05,8.173155e-05
Test_843,5.0964078e-23,1.2895798e-26,1.0,1.1752073e-32
Test_844,0.32646993,0.23240495,0.1760408,0.26508433
Test_845,3.6023116e-06,4.4867824e-07,0.99999595,7.530503e-09
Test_846,0.77236825,0.15325913,0.038630392,0.03574221
Test_847,0.0003870121,0.00025221155,0.9993476,1.3087326e-05
Test_848,0.019618258,0.013401283,0.9665668,0.00041362928
Test_849,0.010618108,0.0027204917,0.00032520315,0.98633623
Test_850,0.115891725,0.109407976,0.062420014,0.71228033
Test_851,0.000116244766,2.0295838e-05,7.248214e-07,0.9998627
Test_852,0.009369975,0.0024079066,0.98809075,0.00013129608
Test_853,1.0551516e-05,3.8489484e-06,0.9999856,4.837341e-08
Test_854,2.5397173e-06,1.803008e-05,9.6758065e-08,0.9999794
Test_855,4.8765705e-06,3.0063013e-05,8.119695e-08,0.99996495
Test_856,0.99708384,0.0014858792,0.00041329942,0.0010170011
Test_857,0.00012259357,2.4720117e-05,0.99985194,6.659934e-07
Test_858,6.298465e-10,3.1258187e-11,1.0,6.316353e-14
Test_859,5.103124e-05,0.0001553637,2.1736428e-06,0.99979144
Test_860,0.99979013,0.00015293148,2.0145844e-05,3.678292e-05
Test_861,3.5663658e-07,8.600681e-08,0.9999995,1.389993e-09
Test_862,0.5873914,0.20311797,0.1856201,0.023870625
Test_863,0.021405883,0.024412423,0.004798574,0.94938314
Test_864,1.506855e-05,4.1038397e-06,0.9999807,1.0036631e-07
Test_865,0.00012903077,5.6340454e-05,0.999813,1.6966808e-06
Test_866,1.2796825e-06,8.25856e-08,0.9999987,5.7871025e-10
Test_867,0.018292362,0.9673702,0.00955368,0.0047837696
Test_868,0.3094603,0.4314731,0.24853264,0.010533861
Test_869,3.841726e-07,5.3757054e-07,1.6758931e-09,0.99999905
Test_870,2.607854e-05,4.7708698e-05,8.631748e-07,0.9999254
Test_871,7.8103534e-07,3.4622474e-06,2.2692202e-08,0.9999957
Test_872,0.02373229,0.00867519,0.0009194176,0.9666731
Test_873,2.4671117e-06,6.3542598e-06,2.6313156e-08,0.9999912
Test_874,0.11952866,0.007723717,0.0022824754,0.8704651
Test_875,5.9777506e-07,1.1740669e-06,5.3644387e-09,0.9999982
Test_876,2.4350713e-08,2.0951056e-07,1.6867807e-10,0.99999976
Test_877,0.9941854,0.0029281417,0.0008352736,0.0020511216
Test_878,0.9998894,8.829547e-05,8.995699e-06,1.3363972e-05
Test_879,0.07878332,0.77128,0.08496347,0.06497329
Test_880,5.605989e-14,3.547985e-16,1.0,4.922254e-20
Test_881,0.0033994466,0.012279915,0.983922,0.00039863528
Test_882,1.0905721e-07,4.812828e-08,0.9999999,1.0441667e-10
Test_883,0.048779447,0.29514822,0.058857035,0.5972153
Test_884,0.89025,0.06383632,0.02214745,0.023766208
Test_885,0.9125529,0.069625735,0.015588803,0.002232614
Test_886,0.6585041,0.2962138,0.03597531,0.00930681
Test_887,0.9789554,0.018175265,0.0018672306,0.0010020602
Test_888,5.2686487e-06,1.0760805e-06,0.9999937,1.3770448e-08
Test_889,7.42855e-08,4.0006487e-09,0.9999999,2.6026882e-11
Test_890,0.35863236,0.08222582,0.5504773,0.008664494
Test_891,0.3441525,0.095740944,0.050633278,0.5094732
Test_892,8.624455e-08,4.5004533e-09,0.9999999,1.6846772e-11
Test_893,2.2989626e-07,6.362979e-07,1.8852353e-09,0.99999917
Test_894,0.00010469007,0.00047909038,8.572939e-06,0.99940765
Test_895,0.9381391,0.03935284,0.0120318215,0.010476252
Test_896,0.0039946316,0.008581297,0.0007278824,0.9866962
Test_897,0.91787505,0.05861561,0.013264469,0.010244798
Test_898,0.0010454635,0.0057796575,0.00016685257,0.993008
Test_899,8.489951e-08,1.624916e-08,0.9999999,1.30405e-10
Test_900,2.5136837e-11,3.6417902e-10,3.9118946e-14,1.0
Test_901,0.0014686233,0.008174264,0.99027246,8.4693755e-05
Test_902,0.9969117,0.0023771494,0.0003552144,0.00035591313
Test_903,7.229149e-14,4.1714676e-16,1.0,7.1429295e-20
Test_904,0.9961475,0.0022700597,0.00054201426,0.0010405289
Test_905,2.7764595e-06,5.4461466e-06,0.9999918,9.761042e-09
Test_906,7.753442e-06,1.4825021e-06,0.9999908,4.6878206e-08
Test_907,0.008142527,0.01375745,0.00087085937,0.9772291
Test_908,3.764012e-11,5.2198684e-10,5.0254255e-14,1.0
Test_909,0.99862766,0.0011693921,0.00011226029,9.0659734e-05
Test_910,0.32841292,0.52948517,0.1013714,0.040730543
Test_911,0.00055915717,0.0027302883,0.00010700286,0.9966035
Test_912,7.9272444e-10,3.7744145e-11,1.0,1.2687963e-13
Test_913,1.3736202e-06,1.2243189e-07,0.99999845,1.2920461e-09
Test_914,2.6616085e-09,2.4464262e-08,1.4594525e-11,1.0
Test_915,0.0005456514,0.00070700183,0.9985073,0.00023994324
Test_916,7.5590666e-05,3.070707e-05,1.071642e-06,0.9998926
Test_917,7.712089e-08,1.5817411e-08,0.9999999,9.5053417e-11
Test_918,1.6259678e-11,2.1968207e-13,1.0,1.06878664e-16
Test_919,0.7361854,0.054969948,0.046984285,0.1618603
Test_920,7.027444e-08,4.647637e-09,0.9999999,3.2651253e-11
Test_921,0.16501677,0.64226544,0.11522312,0.07749474
Test_922,0.9994324,0.00041139824,6.3454274e-05,9.275123e-05
Test_923,0.010343866,0.0050296625,0.9843598,0.00026662782
Test_924,2.2520585e-06,1.5785807e-05,6.420144e-08,0.9999819
Test_925,0.99968743,0.00023481646,3.1043444e-05,4.684028e-05
Test_926,4.5038497e-11,8.2713507e-13,1.0,6.1436655e-16
Test_927,0.99879265,0.00090113207,0.00012622947,0.00018000328
Test_928,5.8569043e-09,1.3565364e-09,1.0,1.2048209e-11
Test_929,0.25232577,0.025019197,0.009346366,0.71330863
Test_930,0.5602179,0.029370617,0.01335738,0.3970541
Test_931,0.9411,0.047066025,0.008756349,0.0030774984
Test_932,0.014062474,0.93662924,0.032365568,0.016942753
Test_933,0.9896729,0.0031247956,0.0014632735,0.005739084
Test_934,0.57288307,0.4022297,0.022475947,0.0024112272
Test_935,0.003751351,0.0064467494,0.0013105487,0.9884913
Test_936,2.505089e-06,1.262679e-05,7.457739e-08,0.99998474
Test_937,0.12062942,0.007362055,0.8717934,0.00021511219
Test_938,0.0014638678,0.0026158793,0.00012222922,0.99579805
Test_939,0.994341,0.0016739283,0.0007889354,0.0031960523
Test_940,0.0013494341,0.0013837814,5.3880573e-05,0.99721295
Test_941,3.3791563e-05,0.0001721856,1.7712488e-06,0.9997923
Test_942,9.493816e-05,6.597261e-05,8.716809e-07,0.99983823
Test_943,1.4897376e-18,2.1320516e-21,1.0,2.710687e-26
Test_944,0.6986791,0.030297168,0.018416543,0.2526073
Test_945,0.99117494,0.0075169504,0.0009158004,0.00039233215
Test_946,1.716583e-07,3.2574228e-08,0.99999976,2.830705e-10
Test_947,0.0007447065,0.0011765951,3.6523554e-05,0.9980421
Test_948,0.9963966,0.0021322372,0.0005072236,0.0009639712
Test_949,0.9945353,0.004816816,0.00046066026,0.00018723751
Test_950,0.0033830833,0.0068499595,0.00023568372,0.9895313
Test_951,0.0005256413,0.00031845504,0.99913675,1.9173418e-05
Test_952,0.018627735,0.0031240922,0.00048500538,0.97776324
Test_953,1.0252655e-08,5.1529426e-08,3.820407e-11,0.9999999
Test_954,0.99716187,0.0014501957,0.00037728617,0.0010106191
Test_955,0.99302155,0.0014146164,0.0006901381,0.004873754
Test_956,1.3861062e-07,1.6611722e-06,1.6069099e-09,0.9999982
Test_957,0.023389678,0.012982551,0.0036025275,0.9600252
Test_958,6.8927397e-09,1.0606965e-07,5.2328638e-11,0.9999999
Test_959,4.414308e-09,3.6147732e-10,1.0,1.5783267e-12
Test_960,0.00010149245,1.36315175e-05,0.9998846,2.0403213e-07
Test_961,0.48362154,0.26372498,0.105560794,0.14709266
Test_962,7.4881005e-05,0.0004342104,9.8777955e-06,0.999481
Test_963,0.9706297,0.019809967,0.0049443273,0.004616058
Test_964,1.4111243e-12,3.604528e-14,1.0,9.082303e-18
Test_965,0.9976705,0.0012521284,0.00030980233,0.0007675869
Test_966,1.7253944e-08,2.190152e-09,1.0,3.881532e-11
Test_967,1.3927881e-07,8.779167e-09,0.9999999,4.3675955e-11
Test_968,6.052757e-12,1.5629219e-13,1.0,1.3872818e-16
Test_969,1.6805402e-06,1.8658142e-07,0.9999981,2.0323088e-09
Test_970,0.98812616,0.008100176,0.0017280811,0.0020456384
Test_971,1.027364e-08,5.9115976e-08,6.5672134e-11,0.9999999
Test_972,1.3462538e-10,2.715001e-12,1.0,3.5175034e-15
Test_973,1.2868623e-11,1.0749856e-12,1.0,2.9072034e-16
Test_974,0.98643583,0.0026236167,0.0011428344,0.009797661
Test_975,0.94110423,0.023038711,0.01161008,0.024246993
Test_976,5.2500598e-11,3.879672e-12,1.0,1.2944128e-14
Test_977,3.292898e-08,2.6500584e-07,3.1430852e-10,0.99999964
Test_978,6.645902e-07,1.7333797e-07,0.99999917,2.263249e-09
Test_979,0.983132,0.011291675,0.0026711086,0.0029051846
Test_980,0.035623334,0.13748391,0.01464552,0.8122472
Test_981,8.8931e-07,2.5058164e-06,1.2552097e-08,0.99999654
Test_982,0.98230594,0.004464739,0.0023559765,0.0108733475
Test_983,8.5923575e-06,3.4401319e-06,0.9999877,2.6895083e-07
Test_984,1.2477496e-05,6.6266184e-05,2.8208015e-07,0.99992096
Test_985,0.00030735828,0.0015660845,1.75111e-05,0.998109
Test_986,5.4907997e-07,2.1956644e-06,6.9986226e-09,0.99999726
Test_987,0.07591451,0.37027675,0.5432016,0.010607184
Test_988,0.8779288,0.09159577,0.021720808,0.00875469
Test_989,0.99794894,0.0015340691,0.0002424603,0.0002745853
Test_990,0.19280784,0.6615753,0.08636219,0.059254665
Test_991,6.639942e-06,5.736727e-06,0.9999875,1.4034521e-07
Test_992,0.0043348013,0.015241798,0.0009973828,0.9794261
Test_993,0.060084708,0.05576074,0.0156193245,0.86853516
Test_994,0.035641283,0.82861817,0.051518995,0.08422162
Test_995,0.6885342,0.1168313,0.10078345,0.093851075
Test_996,0.041500304,0.14026438,0.8106228,0.0076125623
Test_997,1.1599271e-08,1.1015319e-09,1.0,9.3326605e-12
Test_998,4.416826e-09,1.698238e-10,1.0,8.5045653e-13
Test_999,2.9577495e-07,1.2507183e-08,0.99999964,3.952067e-11
Test_1000,2.6608587e-08,1.7661291e-08,1.0,1.3045073e-11
Test_1001,0.18800347,0.69549453,0.06796961,0.04853237
Test_1002,0.57718396,0.0689434,0.33150327,0.022369375
Test_1003,9.4680916e-05,0.0010731716,1.0861387e-05,0.9988213
Test_1004,0.4028594,0.039478734,0.017385356,0.5402765
Test_1005,0.9929635,0.0060584415,0.0006461438,0.00033189147
Test_1006,0.000110680885,0.00010246711,0.99978226,4.6695727e-06
Test_1007,7.680181e-06,3.154451e-06,9.125905e-08,0.99998903
Test_1008,0.96695006,0.019939624,0.005547418,0.0075627887
Test_1009,4.6708943e-09,3.4174147e-10,1.0,1.9568477e-12
Test_1010,3.116656e-07,4.8387836e-08,0.99999964,1.567549e-09
Test_1011,1.5673421e-18,2.219369e-21,1.0,3.3113607e-26
Test_1012,1.388778e-05,0.00011145335,9.704303e-07,0.99987364
Test_1013,4.8166825e-13,6.4424403e-15,1.0,2.0361754e-18
Test_1014,0.4583397,0.35751125,0.16547522,0.01867381
Test_1015,0.98110306,0.0027784437,0.0013312228,0.014787282
Test_1016,8.721554e-09,3.3620015e-10,1.0,2.0544152e-12
Test_1017,1.524454e-08,6.2436833e-10,1.0,2.1693571e-12
Test_1018,6.69562e-06,1.154718e-05,6.865772e-08,0.99998164
Test_1019,0.019979304,0.098913446,0.8650253,0.016081927
Test_1020,1.0220026e-09,3.112356e-11,1.0,5.358708e-14
Test_1021,2.9305508e-07,5.2325415e-08,0.99999964,5.4090654e-10
Test_1022,0.00022008466,2.3418028e-05,0.9997559,6.5502525e-07
Test_1023,0.99183744,0.004983558,0.0013245563,0.0018544121
Test_1024,0.9930227,0.005016832,0.0010075029,0.00095290854
Test_1025,5.7017964e-08,2.2001228e-07,4.822986e-10,0.99999976
Test_1026,0.9836109,0.013101073,0.0019325308,0.0013554813
Test_1027,6.907101e-12,5.846195e-11,4.4819795e-15,1.0
Test_1028,0.48125103,0.24048714,0.1263876,0.1518742
Test_1029,0.9975777,0.0020964674,0.00019811728,0.00012770314
Test_1030,0.9848555,0.0043533724,0.0023395289,0.008451728
Test_1031,5.5686423e-06,2.6832386e-05,1.6928686e-07,0.99996746
Test_1032,0.0002759412,0.0006290933,2.032695e-05,0.9990746
Test_1033,4.839431e-12,1.467507e-13,1.0,1.1559866e-16
Test_1034,4.0498857e-05,2.6168458e-05,0.99993324,1.7834347e-07
Test_1035,1.1341098e-05,2.093613e-06,0.9999865,1.9320106e-08
Test_1036,0.9848298,0.009745873,0.002526189,0.002898064
Test_1037,0.6816881,0.16422707,0.11447975,0.039605133
Test_1038,4.1423853e-08,2.1159686e-07,2.6569807e-10,0.99999976
Test_1039,0.00016275175,1.698113e-05,3.770059e-07,0.99981993
Test_1040,0.09058606,0.2302815,0.03877956,0.64035285
Test_1041,0.17899458,0.27411082,0.47624052,0.07065412
Test_1042,0.00011731655,7.868223e-06,0.9998747,1.5165615e-07
Test_1043,0.014320483,0.011869336,0.97308314,0.0007270682
Test_1044,0.009563677,0.16875,0.005157689,0.81652856
Test_1045,2.4092238e-08,2.8221894e-09,1.0,2.7811312e-11
Test_1046,0.3489391,0.13152556,0.08489918,0.43463624
Test_1047,0.9895521,0.007997645,0.001341345,0.001108927
Test_1048,0.007193512,0.0019640054,0.0002089752,0.9906335
Test_1049,2.6666504e-08,1.4908473e-07,3.524449e-10,0.9999999
Test_1050,2.2250865e-10,3.1415786e-12,1.0,3.3993075e-15
Test_1051,9.635259e-10,4.0463024e-09,1.7974109e-12,1.0
Test_1052,9.7281896e-05,0.00015966689,3.1326285e-06,0.99973994
Test_1053,1.3790536e-12,2.2761198e-14,1.0,9.371786e-18
Test_1054,0.9932295,0.005245682,0.0008441169,0.00068069506
Test_1055,5.53344e-07,4.4374947e-06,1.6172214e-08,0.999995
Test_1056,4.4906058e-11,1.3151242e-12,1.0,1.3686798e-15
Test_1057,9.634639e-09,3.681266e-08,4.1828478e-11,1.0
Test_1058,0.9937896,0.0033113193,0.00091926416,0.0019797196
Test_1059,0.0015705852,0.0057460363,0.00023358306,0.99244976
Test_1060,3.5058179e-06,1.7311955e-05,1.6264333e-07,0.999979
Test_1061,0.99145645,0.0046287044,0.0013819297,0.0025328884
Test_1062,0.9919172,0.004726255,0.0013124184,0.0020440915
Test_1063,4.1431047e-12,3.4749804e-14,1.0,9.945778e-18
Test_1064,0.0048302617,0.019936824,0.0008656718,0.9743672
Test_1065,0.7462927,0.024642155,0.016681831,0.21238324
Test_1066,2.1918945e-06,3.328394e-06,1.9248978e-08,0.9999945
Test_1067,0.16632701,0.5374277,0.13942388,0.15682146
Test_1068,1.1441976e-05,5.423304e-05,4.486226e-07,0.99993384
Test_1069,0.027595611,0.017104842,0.95478886,0.00051065895
Test_1070,0.00047417148,0.00016390694,0.999358,3.952126e-06
Test_1071,0.012051945,0.02904641,0.95443714,0.0044644917
Test_1072,4.1255748e-07,1.261487e-06,4.615307e-09,0.99999833
Test_1073,3.3984197e-06,1.8145927e-05,1.4832182e-07,0.9999783
Test_1074,0.9724835,0.020685114,0.0046642404,0.0021670582
Test_1075,5.032387e-11,1.5773155e-12,1.0,2.2113642e-15
Test_1076,0.924282,0.036437284,0.013604436,0.025676226
Test_1077,0.9581116,0.027525723,0.007085068,0.007277658
Test_1078,7.889963e-12,1.2604216e-13,1.0,7.88546e-17
Test_1079,9.3160756e-14,5.886057e-16,1.0,1.0607832e-19
Test_1080,0.7655187,0.05425763,0.025645334,0.15457831
Test_1081,0.026148215,0.23995148,0.043814808,0.6900855
Test_1082,6.2532627e-06,6.06311e-05,5.1542105e-07,0.99993265
Test_1083,0.9970245,0.001699556,0.00040620036,0.000869728
Test_1084,0.034912996,0.95051235,0.011398209,0.003176405
Test_1085,3.6146548e-07,5.0286417e-07,9.1113084e-10,0.99999917
Test_1086,1.947729e-05,4.60245e-06,0.9999758,1.6909853e-07
Test_1087,0.077394806,0.025982622,0.0056364895,0.8909861
Test_1088,7.2498964e-12,9.3673014e-14,1.0,6.772507e-17
Test_1089,7.704871e-05,0.00040531752,5.4049547e-06,0.9995122
Test_1090,0.25097674,0.08530382,0.044391662,0.6193277
Test_1091,0.9899725,0.007930833,0.0012197178,0.0008769226
Test_1092,0.9971602,0.0022749172,0.00029587877,0.00026902172
Test_1093,4.7521315e-08,1.5296038e-07,2.496231e-10,0.99999976
Test_1094,0.9461467,0.023970647,0.010481733,0.01940083
Test_1095,8.030933e-09,3.66052e-08,4.396792e-11,1.0
Test_1096,2.4877838e-06,2.2923488e-05,1.0990914e-07,0.9999745
Test_1097,0.9982963,0.001288077,0.00019862657,0.00021694592
Test_1098,0.09544156,0.040904302,0.0134211965,0.8502329
Test_1099,0.37937635,0.050446387,0.02400742,0.5461698
Test_1100,3.363561e-07,6.728489e-08,0.99999964,9.569486e-10
Test_1101,0.9597875,0.03035325,0.0062470045,0.0036123337
Test_1102,2.2578106e-08,1.6955202e-09,1.0,1.0076164e-11
Test_1103,1.4467367e-06,1.1084234e-06,9.957453e-09,0.9999974
Test_1104,0.772963,0.13959745,0.04396285,0.043476764
Test_1105,0.016177129,0.2326101,0.009404847,0.74180794
Test_1106,0.9959906,0.002536052,0.0005463767,0.00092697004
Test_1107,2.4706308e-09,2.7931363e-10,1.0,4.726313e-13
Test_1108,0.99931943,0.00055657694,6.660324e-05,5.73701e-05
Test_1109,0.9914273,0.0012655195,0.00067097135,0.00663627
Test_1110,4.393547e-15,2.266326e-17,1.0,2.732965e-21
Test_1111,5.8006166e-13,5.03936e-15,1.0,1.5226708e-18
Test_1112,0.9970016,0.001924988,0.00044030964,0.0006330408
Test_1113,0.899485,0.07033942,0.01882927,0.011346377
Test_1114,2.0810194e-09,3.537952e-11,1.0,7.405017e-14
Test_1115,1.590994e-08,1.1960574e-09,1.0,6.642393e-12
Test_1116,0.026554953,0.07001313,0.7821391,0.12129282
Test_1117,0.9923344,0.0063874484,0.0007717632,0.00050628016
Test_1118,2.8452832e-10,6.808738e-12,1.0,8.921305e-15
Test_1119,1.2989687e-10,1.7706884e-09,2.3668724e-13,1.0
Test_1120,0.00021268359,0.00011884749,0.99966025,8.191277e-06
Test_1121,2.2997092e-06,3.9773192e-07,0.99999726,9.976119e-09
Test_1122,1.4762401e-10,2.3819675e-09,2.4881754e-13,1.0
Test_1123,0.9876452,0.005280958,0.0018871337,0.0051867804
Test_1124,1.8965801e-16,6.912691e-19,1.0,6.580992e-23
Test_1125,0.087113805,0.30560088,0.08289855,0.52438676
Test_1126,0.99947625,0.00042871645,4.9243794e-05,4.582923e-05
Test_1127,0.11718695,0.070012495,0.019280124,0.79352045
Test_1128,0.932701,0.046613857,0.011306399,0.009378842
Test_1129,2.1830827e-13,1.4990834e-15,1.0,4.670318e-19
Test_1130,6.335536e-08,1.3621863e-06,1.3569538e-09,0.99999857
Test_1131,0.98416877,0.0116881,0.0023443378,0.0017987771
Test_1132,0.07874009,0.37641498,0.48424622,0.060598716
Test_1133,8.466861e-05,0.00017805239,3.6442425e-06,0.9997336
Test_1134,8.749702e-06,3.4241655e-06,0.9999877,1.3035786e-07
Test_1135,0.9614498,0.032538418,0.0038632816,0.00214854
Test_1136,3.5826448e-09,3.6686632e-08,2.1719748e-11,1.0
Test_1137,6.6795965e-06,1.09883795e-05,1.3919788e-07,0.99998224
Test_1138,0.0006065022,0.00034802992,1.119047e-05,0.9990343
Test_1139,1.5304711e-06,1.0302969e-05,8.709303e-08,0.9999881
Test_1140,0.00083926145,0.0080410745,0.00024827398,0.99087137
Test_1141,6.6340925e-07,2.9925147e-06,1.2669714e-08,0.9999963
Test_1142,3.913408e-11,1.2081708e-12,1.0,2.8293706e-15
Test_1143,0.0013059394,0.000861165,0.9976993,0.00013355733
Test_1144,1.7258755e-07,1.1273531e-08,0.99999976,9.22953e-11
Test_1145,0.20699236,0.08180439,0.030520624,0.68068254
Test_1146,6.2245657e-13,6.399063e-15,1.0,3.872718e-18
Test_1147,3.528012e-07,1.7410705e-06,6.71318e-09,0.99999785
Test_1148,0.00080510863,0.0010488125,0.9980829,6.3226435e-05
Test_1149,0.15778132,0.39961395,0.29579216,0.14681256
Test_1150,0.8731993,0.047199607,0.020022515,0.059578598
Test_1151,0.98831964,0.0062805177,0.0017840593,0.0036158503
Test_1152,0.98695487,0.010819351,0.0014737417,0.0007520592
Test_1153,0.24351752,0.06120912,0.025338273,0.66993505
Test_1154,0.028899526,0.087143436,0.14583749,0.7381196
Test_1155,5.067363e-06,7.794507e-07,0.99999416,9.6971915e-09
Test_1156,5.985558e-07,1.5824894e-06,1.1442287e-08,0.99999785
Test_1157,1.0911558e-09,1.549545e-08,5.731881e-12,1.0
Test_1158,0.014156375,0.09872226,0.008965605,0.8781557
Test_1159,0.4432818,0.13410664,0.12230753,0.30030409
Test_1160,0.99920976,0.0006207655,8.0948485e-05,8.849755e-05
Test_1161,2.6250505e-05,7.3478445e-06,0.9999652,1.1731977e-06
Test_1162,4.8398265e-06,4.881171e-05,1.9910142e-07,0.9999461
Test_1163,0.9987644,0.00084950036,0.00015304041,0.00023309674
Test_1164,8.1749065e-05,3.179236e-05,0.9998832,3.1700122e-06
Test_1165,2.7274059e-08,4.0752157e-09,1.0,1.3153206e-11
Test_1166,0.059380013,0.82411826,0.07722298,0.039278723
Test_1167,2.9008534e-10,1.2165353e-11,1.0,1.6993783e-14
Test_1168,3.9112272e-12,6.1287143e-14,1.0,3.5876835e-17
Test_1169,4.2012542e-07,3.4334812e-06,8.912064e-09,0.9999962
Test_1170,0.0005192963,0.00031067384,1.8482708e-05,0.9991516
Test_1171,3.6670224e-07,2.1041246e-06,5.7210734e-09,0.9999975
Test_1172,0.99471396,0.002792347,0.0007416104,0.0017521313
Test_1173,0.0010890244,0.0018378707,0.00011735766,0.99695575
Test_1174,3.6315093e-06,1.8674957e-05,1.009175e-07,0.9999776
Test_1175,0.08836,0.875281,0.033909354,0.0024496422
Test_1176,1.0946716e-05,0.00028932228,1.0817248e-06,0.99969864
Test_1177,0.9977381,0.0020275034,0.0001602414,7.426774e-05
Test_1178,0.9962555,0.0027496098,0.00044850333,0.0005464199
Test_1179,5.880965e-15,3.2322135e-17,1.0,5.1293946e-21
Test_1180,0.56946075,0.07213547,0.03592229,0.3224815
Test_1181,9.550417e-10,5.089775e-11,1.0,2.5748574e-13
Test_1182,0.0001223703,7.44521e-05,2.258645e-06,0.999801
Test_1183,4.903714e-05,0.00021291948,3.99264e-06,0.999734
Test_1184,5.3023754e-09,2.8344932e-10,1.0,1.7662265e-12
Test_1185,2.6908697e-06,8.350533e-07,0.9999964,1.9690988e-08
Test_1186,3.453224e-07,6.665935e-08,0.99999964,4.969416e-10
Test_1187,0.008782937,0.0074251695,0.00058801204,0.9832039
Test_1188,0.2622269,0.69009995,0.037012685,0.010660512
Test_1189,0.13124388,0.44012597,0.15694623,0.271684
Test_1190,3.1339883e-13,3.9584425e-15,1.0,1.5300187e-18
Test_1191,1.9640922e-05,0.00013992301,1.4212837e-06,0.99983895
Test_1192,1.7353885e-06,1.0442363e-07,0.9999982,1.8528151e-09
Test_1193,3.931864e-08,6.609976e-08,2.6058142e-10,0.9999999
Test_1194,0.9968219,0.002494141,0.000358302,0.00032566633
Test_1195,0.9996582,0.00028780557,2.5697693e-05,2.8191327e-05
Test_1196,4.4137187e-09,4.8846026e-08,2.7119177e-11,1.0
Test_1197,0.0042825323,0.0013841853,8.923307e-05,0.99424404
Test_1198,1.1616821e-13,1.1559696e-15,1.0,2.9287265e-19
Test_1199,2.956756e-12,3.412933e-14,1.0,1.7319809e-17
Test_1200,0.11123849,0.4685821,0.27876058,0.14141886
Test_1201,0.0002905115,0.00018014906,6.8635622e-06,0.99952245
Test_1202,0.00010471941,0.00031231705,6.8209933e-06,0.99957615
Test_1203,0.84893376,0.09905668,0.03822744,0.013782169
Test_1204,0.024442159,0.097280495,0.01411371,0.8641636
Test_1205,1.1873184e-05,1.1551994e-06,0.999987,1.7801922e-08
Test_1206,0.40024063,0.17777582,0.18104842,0.2409351
Test_1207,2.1810465e-06,2.4671483e-05,1.0615626e-07,0.99997306
Test_1208,0.047982622,0.012622101,0.0022336496,0.9371616
Test_1209,0.0014747528,0.00019122205,0.998329,4.998656e-06
Test_1210,3.6713543e-06,9.779379e-06,7.5637466e-08,0.9999865
Test_1211,0.0005409437,0.0018859393,3.629989e-05,0.9975368
Test_1212,0.84882903,0.083348475,0.03366313,0.03415935
Test_1213,0.018110001,0.023613352,0.001653564,0.95662314
Test_1214,4.7491827e-10,4.4783786e-09,1.1771801e-12,1.0
Test_1215,8.8768104e-08,4.1030458e-07,5.467264e-10,0.9999995
Test_1216,3.3613345e-10,1.532235e-11,1.0,2.1443838e-14
Test_1217,1.8001934e-06,6.8556055e-06,5.044421e-08,0.9999913
Test_1218,5.589827e-06,4.127008e-05,4.0991029e-07,0.9999527
Test_1219,9.270309e-14,6.7463384e-16,1.0,1.1502224e-19
Test_1220,0.019185856,0.015367093,0.0019238328,0.96352315
Test_1221,0.994635,0.0044186376,0.0006494437,0.0002969584
Test_1222,2.722942e-11,1.1583484e-12,1.0,1.0585742e-15
Test_1223,0.1436565,0.80401033,0.04117844,0.011154681
Test_1224,0.0002192777,0.0006796218,0.9990947,6.432514e-06
Test_1225,0.0044346894,0.0014514151,0.9940256,8.8267654e-05
Test_1226,0.0009115776,0.0007204748,0.9982905,7.749569e-05
Test_1227,0.00014966587,6.0267594e-05,0.99978906,1.0567672e-06
Test_1228,0.0015066055,0.0003118508,0.9981687,1.2902087e-05
Test_1229,0.9852078,0.012690241,0.0014440125,0.0006579433
Test_1230,0.7983057,0.05156304,0.037338227,0.11279302
Test_1231,0.9974578,0.0017628513,0.00032723194,0.00045207687
Test_1232,0.99860054,0.0010013713,0.00016364735,0.00023444083
Test_1233,1.1151433e-05,1.9780293e-05,0.999969,7.964289e-08
Test_1234,1.1176012e-06,7.5744204e-08,0.9999988,9.332979e-10
Test_1235,0.8225789,0.10930191,0.036527608,0.031591583
Test_1236,0.0004093541,0.0005758865,1.74652e-05,0.9989973
Test_1237,5.5017306e-05,0.00030548166,4.3339325e-05,0.9995962
Test_1238,2.1239687e-07,4.9354444e-08,0.99999976,2.7188585e-10
Test_1239,5.5706494e-08,2.1991012e-07,1.0236274e-09,0.99999976
Test_1240,5.3226483e-07,8.047631e-08,0.9999994,7.599757e-10
Test_1241,0.8785292,0.07817948,0.022997463,0.020293789
Test_1242,9.187285e-08,3.337888e-07,5.659954e-10,0.9999995
Test_1243,0.00024207763,0.00023274007,0.99951553,9.7052925e-06
Test_1244,0.00013552468,4.0619812e-05,1.1487897e-06,0.9998227
Test_1245,4.687011e-08,7.0686593e-07,4.6049944e-10,0.9999993
Test_1246,0.0043669334,0.002528119,0.00020440058,0.9929006
Test_1247,0.002996651,0.015261408,0.0046013943,0.97714055
Test_1248,0.0046917317,0.1265399,0.868435,0.0003333407
Test_1249,1.2243472e-06,5.007098e-07,0.99999833,2.8809721e-09
Test_1250,0.38468945,0.15123443,0.08977673,0.37429938
Test_1251,2.065735e-05,0.00010449519,7.0832806e-07,0.9998741
